Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,fcffgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price,success
2018-06-29,DOMO,6.7283,3.3958,0.636,,0.314075,1.7662,0.14416,-0.400826,,0.652165,-3.5774,28.4961,-1.120881,-1.011392,-1.083144,-3.465515,0.0,708827850,United States of America,761.0,FALSE,7372,23.8,40.73,
2018-06-28,ENTX,,,0.0376,-4.126705,1.0,,0.058962,-0.459029,,1.0,0.4873,1.5289,-0.351755,-21.722,-20.608,-1.018584,0.0,-3236000,Israel,0.0,FALSE,2836,7.3,2.28,
2018-06-28,TCDA,,,,,0.836321,16.5055,-1.118745,-1.866586,-22.3884,,,1.2558,-0.222072,,,-0.528508,0.0,316913207.4,United States of America,76.0,FALSE,2834,25.0,9.39,
2018-06-27,LOVE,5.0791,49.0751,2.2653,-0.911849,0.999602,3.4573,-0.414196,,,0.547867,7.5527,1.4301,-0.060669,-0.04246,-0.040417,-0.085113,0.0,128480499.1,United States of America,257.0,FALSE,5712,25.0,50.81,
2018-06-26,GLDM,,,0.0027,-1.785668,1.0,0.0,-21.27003,,,1.0,0.0027,13.8143,0.061256,0.608108,-20.283784,-0.384281,0.0,,United States of America,0.0,,6221,12.6,18.37,
2018-06-21,EPRT,,,0.0576,-0.358363,0.416072,,0.943913,,-13.4968,,0.0589,2.3408,0.0,,0.307851,0.036668,0.025164,,United States of America,18.0,FALSE,6798,11.44155168,25.22,
2018-06-21,AVRO,,,,,1.0,12.2591,-1.557952,,,,,1.1191,-0.211559,,,-0.379436,0.0,97398708.7,United States of America,49.0,FALSE,2836,29.25,1.91,
2018-06-14,USX,,,4.3992,3.422359,,,0.352231,3.236347,18.8214,0.266732,42.3311,-21.6945,0.561178,0.043717,0.014464,,,169046130,United States of America,8912.0,FALSE,4213,16.3,4.71,
2018-06-08,MGTX,,,,-5.448702,1.0,4.8166,-1.734722,,-2115.5382,,,1.4435,-0.750595,,,-1.022285,0.0,114583557.8,United States of America,68.0,FALSE,2836,15.1,14.98,
2018-05-24,KNSA,,,,,1.0,7.373,-0.671924,,,,,1.1944,-0.155908,,,-0.369636,0.0,522683224.4,Bermuda,111.0,FALSE,2834,24.45,10.9,
2018-05-17,PS,,,1.9629,-1.41926,,,-0.792393,0.651261,-3.6403,0.730141,8.2909,-6.0141,1.072208,-0.589159,-0.632563,,,1479882000,United States of America,1100.0,True,7370,20.0,1.0,
2018-05-04,ROAD,40.0692,,6.596,-4.525626,1.652596,5.9637,8.488371,,-1184.8524,0.585424,12.2724,7.3052,0.030837,0.361292,0.224046,0.169604,0.122307,421463085.8,United States of America,2186.0,FALSE,1600,13.0,25.81,
2018-05-03,XSPL,3.363,7.9673,1.0014,-1.891321,0.704744,0.6156,-3.199505,,,0.307631,1.5407,2.0984,0.733195,-0.281277,-0.323836,-0.356552,0.083606,23723177.3,United States of America,54.0,True,3944,5.51,1.0,
2018-04-27,SMAR,9.275,7.8912,0.8357,,0.965696,1.8136,0.058649,-0.235672,,0.80954,-5.9412,2.1381,-0.118457,-0.309945,-0.303198,-0.32268,0.02179,2350790920,United States of America,1101.0,FALSE,7372,18.4,56.22,
2018-04-26,CDAY,9.9139,11.3517,0.1237,,0.706755,1.0594,0.104707,-1.708469,-17.921,0.425138,-0.5695,4.3643,-0.037551,0.075739,-0.08249,-0.037821,0.002975,1782573532,United States of America,4444.0,FALSE,7372,28.9,72.55,
2018-04-03,SPOT,9.9528,13.522,1.3845,,1.0,1.0451,-3.336835,-0.93613,,0.257273,-4.0541,3.2413,-0.0194,-0.008176,-0.014832,-0.037249,0.0,2374674460,Luxembourg,0.0,FALSE,4832,165.9,184.04,
2018-03-29,IQ,6.5755,9.0245,0.7566,-1.135427,0.677006,1.0021,-1.569032,-0.109028,-118.0426,-0.085785,2.5379,2.4568,-0.902605,-0.332394,-0.362607,-0.502371,0.117489,10640424233,China,0.0,FALSE,7841,18.2,4.1,
2018-03-28,FIXX,,,0.0268,,1.0,9.8444,-1.01196,,,1.0,-0.214,1.346,-0.079146,-11.260053,-10.442879,-0.283043,0.0,423681404.5,United States of America,124.0,FALSE,2834,23.0,3.47,
2018-03-23,DBX,12.1074,48.0725,1.0256,,0.805235,1.445,-4.507395,-4.412102,,0.71639,-6.9308,3.4808,-0.235503,-0.354962,-0.348423,-0.71646,0.087805,6400598000,United States of America,2323.0,FALSE,7372,29.0,23.36,
2018-03-20,DNJR,,,,-0.487554,0.961323,14.0463,-0.534727,0.372407,,,,1.0356,-0.568148,,,-0.304633,0.0,82632731,China,0.0,FALSE,6199,5.2,4.31,
2018-03-15,RCUS,,154.6852,0.0359,,1.0,15.2907,0.040536,-1.345824,,1.0,-0.3444,1.197,-0.051189,-6.567581,-5.937268,-0.21109,0.0,111911412.5,United States of America,108.0,FALSE,2834,20.0,30.85,
2018-02-14,BFRA,2.5381,8.3835,0.704,-0.610245,0.64934,5.3636,-0.13033,0.486607,-7.5705,0.789122,0.9537,1.3126,6.042894,-0.891173,-0.420619,-0.351827,0.004246,218264901.9,Germany,0.0,FALSE,2834,13.0,2.85,
2018-02-01,VICI,,,0.0562,,0.618459,,,,,,0.0537,1.8046,0.0,,0.898329,0.078052,0.0,9492494981,United States of America,140.0,FALSE,6798,17.09477433,27.72,
2018-02-01,SLGL,,,0.003,-3.89273,1.0,13.4778,-0.053446,0.43309,,1.0,0.0288,7.5822,-7.750155,-259.852713,-249.635659,-0.503888,0.0,51464865.4,Israel,0.0,FALSE,2834,15.33,6.98,
2018-01-24,PAGS,0.5167,0.7089,0.5318,-0.953481,0.996379,2.344,0.334765,-4.541165,,0.505225,1.9305,2.1594,-0.019193,0.28996,0.210028,0.139924,0.0,1272707577,Cayman Islands,0.0,FALSE,7374,28.2,20.7,
2018-01-18,OMADU,,,0.6752,-1.97645,0.282306,2.4568,-0.003632,,-21.7008,0.427772,0.7896,4.0395,0.067622,0.04106,-0.032102,-0.043788,0.006325,481809979.9,United States of America,0.0,True,2670,10.03,1.0,
2018-01-10,NEBUU,,,0.0292,,0.018537,,,,,,0.0151,1.038,0.0,,0.657502,0.537022,0.000741,598700874.5,United States of America,0.0,True,6770,10.03,1.0,
2017-12-21,LX,18.4356,546.7515,0.488,-0.463526,0.135446,0.9905,61.969763,0.38521,-54.8831,0.236483,0.6243,13.3437,6.8e-05,0.08521,0.043057,0.141257,0.851267,1703254936,China,0.0,FALSE,6199,11.8,3.35,
2017-12-15,NMRK,,7.5851,0.7024,-1.738254,0.154357,1.0543,0.243465,,,1.0,2.9201,9.338,-0.004695,0.125145,0.090887,0.557183,0.213649,3220314041,United States of America,5200.0,FALSE,6531,12.92709243,14.71,
2017-12-08,DNLI,,,,,1.0,28.9189,-0.00753,,,,,1.0449,-0.107444,,,-0.189321,0.0,-232936787.8,United States of America,179.0,FALSE,2836,21.55,33.73,
2017-11-16,JT,0.6508,7.6454,0.7275,,1.0,5.0311,,,,0.900518,-260.2655,1.2438,-0.050287,-0.120056,-0.139804,-0.126509,0.0,101689802.2,,0.0,FALSE,7370,66.0,0.9107,
2017-11-02,ALNA,,,,,0.898261,12.7314,0.12473,-2.360137,,,,6.1767,-0.112409,,,-0.261253,0.041948,-39633409.8,United States of America,49.0,FALSE,2836,12.0,0.37,
2017-10-27,NEXA,4.2474,16.1802,0.4041,0.150527,1.570872,2.3937,0.115637,1.14738,,0.284411,0.7479,4.0926,0.317753,0.163945,0.067469,0.066456,0.009375,2542218315,Luxembourg,0.0,FALSE,1000,13.70804713,8.3,
2017-10-20,REDU,29.1728,,0.5552,,0.337403,1.1084,-0.577455,,10.5932,0.533445,-31.2119,5.0251,-0.140455,-0.000648,-0.055299,-0.166421,0.0,,China,0.0,FALSE,8200,16.0,0.5089,
2017-10-13,OPTN,,,,,0.682526,16.1174,-2.835101,-2.00522,-33.0121,,,1.6486,-0.161826,,,-0.316526,0.0,44892386.9,United States of America,102.0,FALSE,2834,20.0,2.17,
2017-10-09,SWCH,19.2484,29.6489,0.3211,-0.354839,0.080138,4.3605,0.003934,0.533093,-11.4093,0.475963,0.4107,2.3085,0.052972,0.049771,-0.022682,-0.078792,0.006129,1124007211,United States of America,731.0,FALSE,7370,19.29777849,24.4,
2017-09-28,NCNA,28.79,,0.0034,-6.137959,1.0,31.1717,-2.190348,-1.236203,-19.6953,-122.528899,0.0361,1.6997,0.345386,-229.480868,-110.985624,-0.478337,0.0,,United Kingdom,0.0,FALSE,2834,15.5,2.73,
2017-09-21,PETZ,4.2528,18.1336,1.7536,-0.534328,0.800428,1.7997,-0.652023,0.057361,-50.9781,0.286306,3.662,2.146,1.866698,0.009224,0.003972,0.010325,0.199572,,China,0.0,FALSE,2000,6.75,0.4464,
2017-09-20,KRYS,,,,,1.0,77.9906,-5.87892,,,,,1.0509,-0.184423,,,-0.160084,0.0,58841238.4,United States of America,37.0,FALSE,2836,10.5,56.4,
2017-08-11,RNGR,6.4655,6.5953,0.779,-0.603586,0.487518,0.9282,-0.166667,0.22648,-15.7651,0.179221,0.9359,1.2825,1.238462,-0.133766,-0.177273,-0.263259,0.043806,180953632.9,United States of America,1074.0,FALSE,1389,14.0,10.26,
2017-08-03,VNTR,2.5039,5.0091,0.8021,-0.365609,0.588077,1.7739,6.06,0.541004,-4.5427,0.210502,1.7779,4.2964,-0.012084,0.084654,0.065188,0.131507,0.007519,2794356000,United Kingdom,4300.0,FALSE,2810,20.89,2.5,
2017-08-02,CMTA,,3.2512,0.013,-186.12953,1.0,10.4073,-1.008782,-2.833027,,1.0,-0.0133,0.6358,-0.14143,-93.687013,-93.332724,-0.500543,0.0,-141230343,Canada,0.0,True,2834,18.25,1.0,
2017-07-28,RDFN,,,1.7815,-0.884533,0.962188,,0.466618,-0.297239,,,2.1324,1.27,0.383271,,-0.040542,-0.063722,0.029573,1134650611,,2993.0,FALSE,6531,19.56,27.84,
2017-07-12,CODX,0.0005,,0.0026,-13.00398,1.0,7.0861,-1.737581,,-1.7251,0.960585,-0.0541,6.961,-6.609292,-595.675672,-908.278778,-1.807347,0.0,25400806.6,United States of America,20.0,FALSE,3841,6.0,7.21,
2017-06-28,TPGH.U,,,0.5515,,0.011505,3.22,,,,1.0,0.5721,1.0366,-17.987233,0.073138,0.033453,1.662198,0.0,1007267167,United States of America,0.0,True,7900,10.2,1.0,
2017-05-17,GTHX,,,,,1.0,8.9423,-0.986236,-1.233164,,,,1.128,-0.23086,,,-0.643777,0.0,257235724.8,United States of America,84.0,FALSE,2834,15.0,9.6,
2017-03-02,SRUNU,,,1.5254,-1.934551,0.202714,0.3823,2.63411,,-15.113,0.964426,2.0956,7.0292,0.324995,0.044281,-0.093779,-0.502839,0.0,,United States of America,0.0,True,1311,10.21,1.0,
2016-10-17,CRSP,,2.9542,0.0205,,1.0,14.5553,1.441921,-1.690028,,1.0,-0.0612,1.8803,0.112079,-13.193261,-4.493029,-0.099645,0.0,-67183394.4,Switzerland,188.0,FALSE,2836,15.0,62.54,
2016-06-06,COE,,,1.608,,3.0,1.6994,-0.491383,-5.3318,-55.2943,1.296372,-1.2446,-17.0268,-0.643659,-1.224373,-2.461398,10.854024,0.0,425533789.7,China,72.0,FALSE,8200,19.5,0.995,
2016-05-26,KLREU,0.905,,0.4948,-2.10715,0.0,1.1491,-0.011503,-1.032756,-64.6892,0.930784,0.6194,2.1468,0.387129,-0.254091,-0.438418,,0.0,163588860,United States of America,79.0,True,1311,10.095,1.0,
2016-05-23,GMS,16.0728,,1.7609,-0.081132,0.463807,2.6374,0.436319,0.909539,-2.3135,0.327091,2.2305,3.1899,0.03566,0.044953,0.021079,0.094997,0.010392,1837945381,United States of America,5800.0,FALSE,5030,22.5,50.91,
2016-02-02,EDIT,,10.9359,0.032,,0.749053,5.658,-0.328653,-54.468987,,1.0,-0.3783,1.5057,-0.205721,-16.05617,-16.055344,-0.721976,0.055647,382699006.9,United States of America,133.0,FALSE,2836,18.0,18.23,
2015-11-23,NIHD,0.5183,6.6014,0.4749,,0.180001,0.866,,,,0.970283,1.6665,2.426,1.141188,-1.550008,-1.577462,-9.35944,0.585983,727196000,United States of America,2640.0,True,4812,6.82,1.0,
2015-11-16,VYGR,,,0.1439,,1.0,8.1858,-0.850961,,,1.0,-0.5669,1.4155,-0.133929,-1.168455,-1.71178,-0.175497,0.0,-132557501,United States of America,123.0,FALSE,2836,17.83,2.85,
2015-10-30,BXLT,4.0101,6.5614,0.588,-0.180515,0.426893,2.4636,-0.135213,0.730242,-26.7256,0.611906,0.8651,2.1623,-0.030748,0.186077,0.155498,0.243629,0.000326,30877534180,United States of America,17000.0,True,2834,34.36961561,1.0,
2015-10-22,DCTH,0.8953,7.7472,0.0885,,1.0,2.3132,0.144782,0.27343,-133.806,0.735547,-0.552,1.4767,-0.245314,-8.706354,-8.416714,-1.709569,0.0,-4523400,United States of America,43.0,FALSE,3841,1117004000.0,6.61,
2015-10-01,NRE,,,0.0848,,0.307377,,,,,,0.0472,3.2407,0.024323,,-1.19582,-0.183489,0.0,2089001950,United States of America,0.0,True,6798,13.25653522,1.0,
2015-07-01,UFAB,10.1338,7.3066,1.5587,-0.136709,0.607497,2.3251,0.01767,,-3.4279,0.236003,2.0745,2.588,0.055754,0.070303,0.035091,0.104741,0.031873,,United States of America,1095.0,FALSE,3714,9.937756292,1.815,
2015-06-19,FOGO,6.1435,23.2902,0.5649,0.085544,0.600188,1.343,-0.334442,1.094407,3.3092,0.313639,0.7039,2.3571,0.101888,0.084606,0.103069,0.111715,0.0,573965548.8,United States of America,3154.0,True,5812,,1.0,
2015-06-16,MCRB,,,,,0.997155,19.0119,-2.319129,-3.980838,,,,1.0619,-0.103066,,,-0.266707,0.0,621255916,United States of America,145.0,FALSE,2834,28.5,7.74,
2015-05-26,PTXP,0.5376,7.7669,0.1112,-0.950665,0.617756,1.7314,3.015605,,-103.2216,0.871098,0.1272,1.7687,0.02607,0.074235,0.001836,0.00025,0.0,831402929.7,United States of America,50.0,True,4922,18.2334664,1.0,
2015-05-20,GPIAU,,,0.6808,,0.029851,48.8482,,,,0.553447,0.7096,1.0362,-16.48614,-0.354468,-0.383106,-9.053798,0.0,394302154,United States of America,1080.0,True,7389,10.05,1.0,
2015-05-18,APPF,15.2134,46.2964,1.2937,-1.813921,0.999945,1.6271,-0.730872,-0.644943,-33.9447,0.547821,6.7338,1.3735,-0.166301,-0.200101,-0.208971,-0.215525,0.0,254790600,United States of America,916.0,FALSE,7372,12.15,112.09,
2015-05-14,FENX,20.8837,,0.7632,-1.169453,0.726418,2.6541,-4.745102,,-608.0266,0.223175,1.0202,1.6629,0.335883,-0.44735,-0.377701,-0.256855,0.072639,35356000,United States of America,665.0,True,5010,7.8,1.0,
2015-05-06,SHOP,5.0812,30.825,1.2112,-1.438353,1.0,5.4372,0.335782,0.590388,,0.551836,31.063,1.2884,-0.05092,-0.086516,-0.091554,-0.096203,0.0,1402101477,Canada,1200.0,FALSE,7372,28.0,892.39,
2015-04-16,PRTY,10.6558,16.8128,0.6923,0.03743,0.338176,1.9402,-0.218885,1.040487,0.7969,0.402543,0.8736,4.6185,0.078001,0.118638,0.004558,0.011455,0.05211,3201994548,United States of America,10300.0,FALSE,5900,20.5,5.03,
2015-03-19,NCOM,,,0.0403,-0.346782,0.876917,,0.820426,-0.665601,-14.3455,,0.2949,8.2251,0.0,,0.199528,0.055786,0.0,52160207.6,United States of America,297.0,True,6021,21.02990453,1.0,
2015-03-13,CDTX,,,,,1.0,18.1148,-1.746639,-3.040157,,,,1.4527,-0.14694,,,-0.30981,0.0,62719755.1,United States of America,68.0,FALSE,2836,16.11,0.8371,
2014-07-14,LOCO,20.9551,59.1275,0.7907,0.607966,0.995995,1.3929,-0.63514,1.540364,5.7409,0.457866,1.3146,3.3686,-0.059947,0.14291,0.123131,0.20182,0.000985,675116432.8,United States of America,5573.0,FALSE,5812,19.0,13.61,
2013-11-15,FRBA,,,0.0342,0.087502,0.077479,,-2.272631,1.488444,3.4521,,0.2237,15.7674,-0.519692,,1.137482,0.613361,0.048716,,United States of America,0.0,,6022,5.844627675,14.81,
2013-10-16,LEAF,0.8488,5.3138,0.296,-0.188867,0.837486,1.536,-0.032046,-3.403631,-46.4693,0.952811,0.5183,1.4616,-0.166765,-0.046502,-0.096337,-0.040673,0.025327,453585950,United States of America,346.0,True,7374,26.75,1.0,
2013-08-09,QEPM,,,0.3797,,0.584565,2.4667,,,,0.801136,0.269,1.6266,-0.155932,0.380682,0.455357,0.157584,0.0,0,United States of America,200.0,True,4922,21.14650925,1.0,
2013-07-25,ONTX,,,0.0503,,0.99398,10.0977,-3.825543,-3.732177,-15742.6,1.0,-0.1643,1.5254,-0.209051,-13.0911,-13.161372,-0.777934,0.0,api_500,United States of America,25.0,FALSE,2834,56250.0,1.87,
2013-07-16,AGIO,,,0.1511,,1.0,4.5965,-0.725997,-1.893381,,1.0,-0.1939,5.6883,-0.07547,-1.521959,-1.542469,-0.299714,0.0,175304183.3,United States of America,482.0,FALSE,2834,29.0,31.52,
2013-07-08,HTBX,,,,,1.012653,19.4274,-1.820344,,-65.0487,,,1.1382,-0.191134,,,-0.300559,0.0,4467300.7,United States of America,30.0,FALSE,2834,700.0,2.73,
2013-05-23,BRSS,11.611,10.4641,3.3451,-0.052771,-0.019623,2.9745,-0.192345,0.937469,-0.4611,0.103668,5.0568,-20.5352,0.027452,0.04066,0.006085,-1.445946,0.0,706990541.6,United States of America,1882.0,True,3350,11.21168649,1.0,
2013-05-21,PTLA,,21.691,0.0446,,1.0,10.6714,-6.808663,-3.125998,,1.0,-0.6127,1.1177,-0.107039,-7.993353,-7.914918,-0.281276,0.0,269156907.3,United States of America,324.0,True,2834,15.25,1.0,
2013-05-16,WLH,,,1.1333,,0.875241,2.2373,,,,1.0,1.8099,2.2414,-0.04836,0.097561,0.236847,0.316697,0.0,459276801.6,United States of America,870.0,True,1531,27.11,1.0,
2013-05-02,VOYA,,,0.0395,-0.813369,0.697483,,0.578351,-0.858246,-39.0869,0.563812,0.5872,16.5172,1.130453,0.259572,0.076477,0.059417,0.0,,United States of America,6300.0,FALSE,6311,18.50179973,69.1,
2013-04-22,THST,2.9447,6.0945,0.5028,,0.250735,2.4672,,,,0.330148,0.9234,1.7755,-0.563224,-0.021734,-0.036185,-0.082657,0.240618,27420616.3,United States of America,35.0,True,2080,5.94,1.0,
2013-03-27,NVEEU,9.4918,4.2948,1.8235,-0.004353,0.863346,2.6773,0.414379,,-0.2976,0.510259,3.7944,1.8627,-0.094816,0.057099,0.040436,0.095769,0.061674,22983835.8,United States of America,2384.0,True,7380,8.0,1.0,
2013-03-22,WSTC,9.15,5.2892,0.6108,0.222673,-0.265754,2.07,0.026255,1.771674,2.1245,0.578199,0.8682,-3.4901,0.040061,0.212777,0.067517,-0.193471,0.004264,5112682380,United States of America,10720.0,True,7389,16.4035877,1.0,
2013-02-07,XONE,3.7166,4.5236,0.4123,-1.491694,0.978437,14.1456,0.480707,-1.9629,-122.8202,0.394453,1.289,1.3051,-0.054886,-0.143693,-0.160005,-0.043061,0.004509,680987385.8,United States of America,257.0,True,3555,23.66,1.0,
2013-01-31,KBIO,,0.6718,0.0009,,0.858618,6.8285,-0.746237,-0.286359,-23.759,1.0,-0.0088,1.5269,-0.342886,-929.75,-953.363636,-0.692943,0.045132,40307198.9,United States of America,3.0,FALSE,2834,65.28,2.43,
2013-01-25,BFAM,9.1571,17.2381,0.6065,0.088163,0.537776,0.6475,0.128427,1.096941,1.312,0.230507,0.7851,2.6837,0.332776,0.089462,0.010128,0.013883,0.004778,3104699983,United States of America,33350.0,FALSE,8351,27.75,122.93,
2013-01-17,CVRR,21.3312,39.5244,3.6243,2.038282,0.0,2.5431,-0.053978,,13.0456,0.133218,19.3267,1.9145,0.028044,0.069442,0.067991,,0.002231,302900000,United States of America,968.0,True,2911,13.91289016,1.0,
2012-11-22,YY,17.278,9.6851,0.6653,,1.0,4.306,2.929346,3.15214,,0.98508,-23.2217,1.2571,0.011412,0.250956,0.217496,0.066545,0.0,2036757299,,3355.0,FALSE,7374,11.04605019,46.56,
2012-08-01,GMED,7.8957,7.7027,0.9942,0.252475,1.0,9.1149,0.163682,1.503106,,0.805181,2.4593,1.1608,-0.000508,0.297396,0.191275,0.191024,0.0,754861920,United States of America,1800.0,FALSE,3841,13.1,65.87,
2012-07-26,AMRE,,,0.0861,-0.169111,0.431219,,0.136253,-0.857887,-5.8147,,0.089,2.5576,-0.001661,,0.142238,0.026914,0.0,468468894.9,United States of America,0.0,True,6798,12.48732187,1.0,
2012-07-10,FSBW,,,0.0703,-0.503398,0.897508,,0.743311,,-10.9077,,0.4412,7.4174,0.0,,0.234417,0.088402,0.102492,,United States of America,424.0,FALSE,6036,4.564051191,33.39,
2012-06-21,CNS,,,0.8774,0.146162,0.802838,,0.112266,-0.128794,,,1.0637,1.2346,-1.104587,,0.248201,0.313492,0.0,809462927,United States of America,328.0,FALSE,6282,19.23533938,82.75,
2012-05-10,WAGE,2.0378,8.9793,0.4439,,0.779009,1.1532,0.33576,-0.70068,19.9495,0.635344,-1.8361,3.6886,-0.003801,0.10679,0.059222,0.067124,0.0,172000200,United States of America,2098.0,True,7389,9.99,1.0,
2012-05-01,SUPN,,,0.02,,0.715449,3.9796,-0.139307,-1.294748,-9.3153,1.0,-0.1477,2.2043,-0.385166,-28.492568,-31.272973,-0.80396,0.146756,59440324.7,United States of America,448.0,FALSE,2834,6.5,29.7,
2012-04-20,PFPT,11.0377,6.2704,1.0201,,0.893919,1.3849,0.024264,-1.008197,-1.6287,0.68848,-2.5349,32.7045,-0.147523,-0.184176,-0.191542,-0.602224,0.043839,213624360,United States of America,2613.0,True,7374,16.85,1.0,
2012-04-19,SPLK,13.8801,4.0418,0.8418,,1.0,3.2212,-2.656512,0.098645,,0.892311,-4.1096,1.996,-0.127434,-0.11075,-0.184379,-0.154418,0.0,2532068420,United States of America,4400.0,FALSE,7372,32.0,116.25,
2020-12-29,MRM,31.7376,14.2521,0.6529,,0.350418,0.7869,-7.375625,,5.8237,0.128366,14.6032,9.6413,-0.055988,-0.223272,-0.16135,-1.097531,0.172821,-4882428.8,Japan,417.0,FALSE,7200,19.8,6.46,
2020-12-16,WISH,3.1306,,1.3505,,1.0,1.7372,-4.321168,-1.359805,,0.627312,-2.4351,3.3479,-0.188913,-0.248327,-0.293192,-0.725414,0.0,-1293960000,United States of America,828.0,FALSE,5961,22.75,2.3,
2020-12-15,OCG,0.6283,20.9393,0.6248,-0.964122,1.0,5.1764,-0.760487,,,0.848489,3.6309,1.1961,0.021694,0.094392,0.117445,0.061011,0.0,74551011.8,China,49.0,FALSE,7380,6.25,4.8,
2020-12-11,NBTX,,69.6752,0.0271,,1.0,6.5782,0.230306,-4.028212,,1.0,-0.0613,1.2454,-0.07003,-14.501989,-13.371814,-0.322801,0.0,422574556,France,90.0,FALSE,2834,18.15,7.62,
2020-12-09,AI,5.2996,3.8056,0.244,,1.0,9.4239,0.277941,-1.834486,,0.757015,-5.5026,1.18,-0.020186,-0.328889,-0.303989,-0.052485,0.0,2271640500,United States of America,482.0,FALSE,7372,100.0,23.97,
2020-11-25,LIXT,,,,,0.301669,24.1473,-0.311789,-0.387374,-651.5846,,,1.061,-0.255179,,,-0.651419,0.0,41348368.9,United States of America,0.0,FALSE,2834,4.0,1.86,
2020-11-19,NGMS,1.0356,9.9642,0.7706,-0.434359,0.422706,8.039,-0.122324,0.788575,-1.8691,0.86419,2.6339,4.7289,-4.113196,-0.469679,0.104037,0.329198,0.0,910614651.5,Luxembourg,0.0,FALSE,7900,21.15,23.92,
2020-11-17,EOSE,,,,-2.702221,0.988817,,0.172764,,-7.0891,,,3.2593,0.528967,,,-0.569226,0.007564,72378246.4,United States of America,0.0,FALSE,6770,10.5,4.45,
2020-11-09,ATNF,,,,-0.025029,0.709305,,0.700076,-1.021097,-1.025,,,1.56,0.609248,,,-0.359366,0.290695,15725172.1,United States of America,0.0,FALSE,2834,3.97,2.53,
2020-10-30,LU,2.2538,1.6569,0.2043,-0.783282,0.620613,8.4532,-0.167895,-1.12182,,0.716255,0.6545,4.754,-0.273427,0.179105,0.291928,0.239977,0.0,18407268067,China,84830.0,FALSE,6199,11.6,4.58,
2020-10-30,JUPW,1.7856,,0.2931,-5.598819,0.893261,2.3467,-3.384372,,-32.3027,0.413915,4.2272,1.5235,-1.603748,-3.842487,-5.901672,-1.431466,0.106739,-4262168,United States of America,5.0,FALSE,2844,6.3,0.7662,
2020-10-28,ROOT,9.3265,,0.2785,,0.845814,2.973,-0.056818,-3.741391,-2.8174,-0.046136,-2.7458,2.0437,-0.221952,-0.822664,-1.046713,-0.351608,0.0,2790944844,United States of America,901.0,FALSE,6331,26.0,1.89,
2020-10-28,ADV,13.6127,5.0162,0.5353,0.074587,0.525125,1.5648,-0.345114,1.074727,1.4078,0.19146,0.7143,2.8148,0.095544,0.021234,-0.055478,-0.072288,0.013822,6048423052,United States of America,0.0,FALSE,7389,8.63,6.74,
2020-10-28,BDSX,,4.4239,0.5485,-3.431502,0.597197,2.6814,0.335558,,-3.0714,1.0,14.4373,16.6336,-8.324463,-0.503413,-0.688149,-0.761551,0.171763,501448085.1,United States of America,154.0,FALSE,8071,13.59,3.81,
2020-10-20,GWAC,,,,,0.02918,12.1629,,,,,,1.0286,-0.083856,,,-0.021406,0.0,242501383.3,United States of America,2.0,FALSE,7374,9.8,2.75,
2020-10-16,ALGS,,,,,1.0,8.2585,-0.992037,,,,,1.2212,-0.215203,,,-0.49329,0.0,810587254.2,United States of America,67.0,FALSE,2836,17.4,2.91,
2020-10-16,PRAX,,,,,1.0,19.2319,-0.727959,,,,,1.0711,-0.108033,,,-0.215058,0.0,1826014907,United States of America,51.0,FALSE,2834,25.94,14.5,
2020-10-15,SFT,29.0361,38.1331,0.9913,-2.149664,0.944752,6.3404,0.423569,,,0.062238,9.2705,1.4076,-0.04843,-0.389596,-0.3022,-0.24937,0.055248,475344547,United States of America,0.0,FALSE,5500,11.7,2.08,
2020-10-09,STTK,,,0.0504,,1.0,20.5322,-0.483373,,,1.0,-0.3961,1.2145,-0.057411,-3.717636,-3.684618,-0.118127,0.0,1854018844,United States of America,0.0,FALSE,2834,22.1,6.7,
2020-10-02,ASO,6.4827,363.4712,1.3055,0.610436,0.586034,1.2124,0.759975,1.548242,14.0743,0.304794,2.9754,4.1444,0.085991,0.073894,0.054272,0.27767,0.002108,2866591350,United States of America,21000.0,FALSE,5940,12.1,37.73,
2020-10-02,APSG,,,,,1.0,0.6129,-9428.234215,,250679.0577,,,-7.8744,-149.170611,,,0.188991,0.0,1846639761,Cayman Islands,2.0,FALSE,6770,9.65,9.89,
2020-10-02,CCCC,,7.29,0.1281,,0.965438,8.6885,-0.914924,,-43.1125,1.0,-0.374,1.8526,-0.105045,-1.821027,-1.998343,-0.236243,0.0,1066908225,United States of America,88.0,FALSE,2836,26.6,23.19,
2020-10-01,LUNG,5.5531,6.722,0.2064,-3.654417,0.928674,19.9576,-0.524803,-0.744058,-9.3566,0.647726,4.019,1.2997,-0.08427,-0.987749,-0.984664,-0.142531,0.0,2248891587,United States of America,202.0,FALSE,3841,40.0,23.5,
2020-09-30,PLTR,10.3549,10.5446,0.5101,,0.884932,3.7386,-1.038105,-6.846366,-76.5325,0.677354,-2.384,2.5669,-0.266697,-1.074136,-1.067466,-0.766077,0.0,21212592078,United States of America,0.0,FALSE,7372,10.0,13.06,
