Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,ebitdaqoqgrowth,efftaxrate,fcffgrowth,fcffqoqgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,Itdebttocap,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price
2015-07-17,RPD,10.493,3.1771,0.6962,,1,1.1822,-0.630388,,,-2.991251,,,0.735411,-2.9996,9.6775,,-0.32421,-0.421258,-0.451088,-0.732383,0,287770462.4,United States of America,1246,FALSE,7372,26.75,88.72
2015-07-16,OLLI,8.9596,3043.3932,0.8193,0.049328,0.739018,2.3128,0.23101,,0.376127,1.052653,,5.3162,0.397266,1.0542,1.9013,,0.05905,0.104375,0.04701,0.063776,0.006599,1126174090,United States of America,3400,FALSE,5331,22.68,46.26
2015-07-02,WYIGW,,,,,0.200434,,,,0,,,,,,1.667,,0,,,,0.000398,,China,88,FALSE,6770,0.12,
2015-07-01,CFMS,10.821,5.5772,0.58,-2.140653,0.996626,11.1222,-0.223402,,,0.098941,,-28.2822,0.325699,3.184,1.2073,,-0.242554,-0.83665,-0.855861,-0.40539,0.002082,263553111.1,United States of America,262,FALSE,3842,18,0.5974
2015-06-25,OPZM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-07,NTRA,13.9323,32.2526,0.979,,0.814463,3.1156,-10.287287,,,-4.615392,,-19.6712,0.407187,-20.4441,1.5307,,-0.20823,-0.31435,-0.369179,-0.380348,0.185537,93659200,United States of America,975,FALSE,8071,9.44,62.88
2015-06-22,NTRA,13.9323,32.2526,0.979,,0.814463,3.1156,-10.287287,,,-4.615392,,-19.6712,0.407187,-20.4441,1.5307,,-0.20823,-0.31435,-0.369179,-0.380348,0.185537,93659200,United States of America,975,FALSE,8071,9.44,62.88
2015-06-19,CAFD,,12.6312,0.052,,0.214528,1.3308,,,1.423866,,,,1,0.0788,1.4969,,0.216715,0.362316,0.210955,0.047537,0.001551,,,,TRUE,4911,16.90844714,
2015-06-10,CAFD,,12.6312,0.052,,0.214528,1.3308,,,1.423866,,,,1,0.0788,1.4969,,0.216715,0.362316,0.210955,0.047537,0.001551,,,,TRUE,4911,16.90844714,
2015-06-18,CYNA,,,,,,,,,,,,,,,,,,,,,,,Canada,27,TRUE,2834,14.5,
2015-06-16,LNTH,4.4687,7.4451,1.2088,0.250808,-1.101475,2.5337,0.046923,,,1.305709,,0.644,0.461806,2.1071,-1.1436,,0.126629,0.144926,-0.050249,0.079584,0.021698,407519200,United States of America,488,FALSE,2835,6.12,25.05
2015-06-15,XTLY,3.0005,4.0574,1.0886,,0.397668,1.1575,0.127877,,,-2.429646,,-1.3449,0.586674,-3.7991,-9.3202,,-0.833557,-0.268724,-0.325361,-2.368628,0.342225,31105570,United States of America,450,TRUE,7372,8,
2015-06-15,CHMA,,,,,1,23.1939,-21.712732,,,-5.143956,,,,,1.1097,,-0.117462,,,-0.251428,0,69490209.5,United States of America,18,TRUE,2834,20.5,
2015-06-12,BITI,,,,,,,,,,,,,,,,,,,,,,,Finland,1200,FALSE,2834,19.35,
2015-06-11,IVTY,4.3776,6.5548,0.459,-2.454568,1,8.3963,-0.748571,,,-0.002152,,-12.7485,0.632305,2.1527,1.8227,,-0.841149,-1.674053,-1.786411,-0.887278,0,20790437,United States of America,148,FALSE,3841,12.75,
2015-06-19,CAFD,,12.6312,0.052,,0.214528,1.3308,,,1.423866,,,,1,0.0788,1.4969,,0.216715,0.362316,0.210955,0.047537,0.001551,,,,TRUE,4911,16.90844714,
2015-06-10,CAFD,,12.6312,0.052,,0.214528,1.3308,,,1.423866,,,,1,0.0788,1.4969,,0.216715,0.362316,0.210955,0.047537,0.001551,,,,TRUE,4911,16.90844714,
2015-06-05,DTEA,,,,,,,,,0.451793,,,,0.52658,,,,,0.084043,0.12145,,,,,487,FALSE,5400,25.01,3.15
2015-06-03,DTEA,,,,,,,,,0.451793,,,,0.52658,,,,,0.084043,0.12145,,,,,487,FALSE,5400,25.01,3.15
2015-06-05,DTEA,,,,,,,,,0.451793,,,,0.52658,,,,,0.084043,0.12145,,,,,487,FALSE,5400,25.01,3.15
2015-06-03,DTEA,,,,,,,,,0.451793,,,,0.52658,,,,,0.084043,0.12145,,,,,487,FALSE,5400,25.01,3.15
2015-05-22,GNRT,,8.4546,0.2294,-0.483349,0.597451,0.961,5.719345,,0,0.327872,,,1,0.2642,2.0102,,0.032269,0.353541,0.30137,0.096136,0.060007,1343816550,United States of America,38,TRUE,4412,12.75,
2015-05-20,BKFS,,12.087,0.1708,0.925001,0.233481,2.023,0.868008,,0.139875,,,62.0668,1,0.1545,4.2145,,0.017158,0.204362,0.088536,0.100647,0.012406,,United States of America,4700,FALSE,7372,26.25,
2015-05-15,RKDA,0.3133,4.8995,0.1092,,0.617374,15.0774,0.073573,-0.108563,,,,-3.6493,0.835242,-1.1622,2.5856,,-0.296364,-2.874584,-3.316587,-0.446389,0,41758721.8,United States of America,44,FALSE,2870,149.8,0.8649
2015-05-14,GLPG,3.1001,3.0879,0.0914,,0.999791,11.5027,,,,,,,-1.260799,0.1988,0.804,,0.063369,-5.052802,-2.992948,-0.219832,0,,,508,FALSE,2834,46.3,53.34
2015-05-12,EQGP,,7.4522,0.2552,-0.148277,-0.352549,1.138,0.318467,,0.005331,0.77821,,-12.8193,1,0.3429,1.7377,,0.030087,0.709361,0.685693,-0.467187,0.113473,8088747631,United States of America,,FALSE,4922,28.57846311,
2015-05-07,COLL,,,,,0.925853,11.4899,-168.3125,-180.66443,,-17.74462,,,,,1.4116,,-0.216767,,,-0.320376,0.029025,283528755,United States of America,266,FALSE,2834,12,18.12
2015-05-06,CLCD,,,,,1,12.0311,-12.279206,-0.527222,,,,,,,1.1591,,-0.282518,,,-0.526281,0,63342276.9,United States of America,7,TRUE,2834,8.5,
2015-05-05,LGND,0.9858,7.6488,0.189,-0.166013,0.495478,0.9636,0.642829,0.029162,-5.437884,-3.058907,0.622973,-2.0908,0.919251,0.4838,2.5259,,25.502882,0.380023,3.162722,0.958539,0.421773,2313205760,United States of America,116,FALSE,2834,79.8,116.97
2015-05-01,BSM,4.1228,6.8134,0.3291,0.195452,0.850197,1.6433,-0.965196,-0.788717,,1.202827,,33.65,0.945071,0.3556,1.3844,,0.142952,-0.243953,-0.258969,-0.122545,0,1845864989,United States of America,116,FALSE,1311,11.45844748,11.31
2015-04-29,AAPC,,,,,0.623426,3.248,,,0,,,,,,1.0343,,4.781528,,,0.041073,0,52608257,United States of America,,TRUE,6798,10.01,
2015-02-24,AAPC,,,,,0.623426,3.248,,,0,,,,,,1.0343,,4.781528,,,0.041073,0,52608257,United States of America,,TRUE,6798,10.01,
2015-04-24,RTTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,RTTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,GLSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,VIRT,,,0.2373,0.129566,0.062015,,0.115188,-0.086147,0.085394,1.139267,,,,0.3707,6.3043,,0,,0.248037,1.510925,0.252224,2420190065,United States of America,483,FALSE,6211,17.06339657,29.01
2015-04-10,VKTX,,,,,0.802185,7.69,-0.033765,-0.353192,,,,-32.0956,,,-1.3789,,-2.251289,,,-2.682406,0,9721004.3,United States of America,15,FALSE,2834,8.5,3.55
2014-09-08,VKTX,,,,,0.802185,7.69,-0.033765,-0.353192,,,,-32.0956,,,-1.3789,,-2.251289,,,-2.682406,0,9721004.3,United States of America,15,FALSE,2834,8.5,3.55
2015-04-06,BVXV,,,,,,,,,,,,,,,,,,,,,,,Israel,17,FALSE,2836,4.89,1.45
2015-03-31,TRUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,VRAY,2.5753,11.9839,0.2409,-71.850557,-0.315381,1.5494,-0.301309,,,-0.672201,,-9.3456,-0.399808,-8.7902,-6.9176,,3.165664,-3.987199,-4.330606,6.467587,0,155505800.9,United States of America,221,FALSE,3845,4.4,4.41
2015-03-25,STDY,,,0.0382,,0.992008,5.5586,-0.305076,-0.03227,,,,,1,-0.1662,1.6331,,-0.401069,-28.406214,-28.735328,-0.874733,0.007992,2589920,Israel,25,FALSE,2834,8.72,
2015-04-24,RTTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,RTTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,GDDY,14.7755,387.3012,0.4756,0.08568,0.246725,0.6231,0.314484,,,1.079582,,1.5166,0.647919,1.0023,6.1934,,0.093294,-0.019287,-0.074908,-0.282762,0.002435,2827852560,United States of America,6821,FALSE,7373,26.15,70.38
2015-03-11,SEDG,3.7037,11.8869,1.708,-0.252146,0.985915,2.7503,2.326017,,0.08472,-0.987403,,,0.25158,60.5529,2.5746,,-0.069169,0.086924,0.064972,0.126515,0,1080012993,Israel,1737,FALSE,3674,20,212.74
2015-03-09,VLRX,0.3718,,1.1602,,1.000488,0.2229,-773.872205,,,,,1.4052,0.213295,-0.6446,-0.5844,,-24.649742,-2.616069,-3.713046,1.259631,-0.000488,-9630555.6,United States of America,125,FALSE,3841,,
2015-04-29,AAPC,,,,,0.623426,3.248,,,0,,,,,,1.0343,,4.781528,,,0.041073,0,52608257,United States of America,,TRUE,6798,10.01,
2015-02-24,AAPC,,,,,0.623426,3.248,,,0,,,,,,1.0343,,4.781528,,,0.041073,0,52608257,United States of America,,TRUE,6798,10.01,
2015-02-13,BLPH,,,,-7.839917,1,3.6482,0.221915,0.040207,,-0.314224,,,,,1.3478,,-0.507586,,,-1.531481,0,12247824.8,United States of America,17,FALSE,2834,150,2.45
2015-02-03,BLPH,,,,-7.839917,1,3.6482,0.221915,0.040207,,-0.314224,,,,,1.3478,,-0.507586,,,-1.531481,0,12247824.8,United States of America,17,FALSE,2834,150,2.45
2015-02-12,NVTA,5.1943,,0.0587,-3.747868,0.931323,12.0723,-0.854564,-0.037965,,-0.425259,,-326.8194,-0.972189,0.4553,1.1103,,-0.246458,-10.679995,-10.7164,-0.648826,0.021026,114817390,United States of America,788,FALSE,8071,17.5,10.2
2015-02-10,AVNU,,,0.0362,0.0332,0.51867,,0.184973,0.111581,0.310529,1.034345,,1.0684,,0.2162,11.6739,,0,,0.177136,0.073654,0,196334228.4,United States of America,145,TRUE,6022,14.3,
2015-02-05,NVET,,,0.0006,-12.878394,0.998863,18.4441,-0.990876,,,-9.595645,,,1,-0.0144,1.1508,,0.052514,-800.44,-474.28,-0.221304,0,-3795735.2,Ireland,28,TRUE,2834,9.12,
2015-02-05,CBYL,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,
2015-02-13,BLPH,api_500,,,-7.839917,1,3.6482,0.221915,0.040207,,-0.314224,,,,,1.3478,,-0.507586,,,-1.531481,0,12247824.8,United States of America,17,FALSE,2834,150,2.45
2015-02-03,BLPH,api_500,,,-7.839917,1,3.6482,0.221915,0.040207,,-0.314224,,,,,1.3478,,-0.507586,,,-1.531481,0,12247824.8,United States of America,17,FALSE,2834,150,2.45
2015-01-30,HIFR,,,0.0955,-0.087622,0.416041,,-0.252428,0.066947,0.04545,0.901664,,,,0.0982,2.0847,,0.031195,,0.131816,0.029391,0.048081,1608219999,United States of America,0,FALSE,6798,22.09870764,
2015-01-30,AVGR,6.0941,5.1904,0.2728,-7.496585,0.345241,6.8249,-0.677502,-0.147632,,-0.156338,,-4.9917,0.395314,3.1138,19.729,,13.007586,-3.798189,-4.419304,-3.037013,0,244537020,United States of America,75,FALSE,3841,5260,0.2949
2015-01-29,LENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,ZSAN,,,0.0107,-2.595268,0.634444,5.4173,-1.571708,-0.209079,,,,-35.5395,1,0.0512,4.479,,-22.504289,-84.242812,-90.821086,-1.072636,0.080437,4360920,United States of America,53,FALSE,2834,243.2,0.4775
2014-07-16,ZSAN,,,0.0107,-2.595268,0.634444,5.4173,-1.571708,-0.209079,,,,-35.5395,1,0.0512,4.479,,-22.504289,-84.242812,-90.821086,-1.072636,0.080437,4360920,United States of America,53,FALSE,2834,243.2,0.4775
2015-01-23,ENAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,ONCE,,2.5672,0.105,,1,14.0899,-0.886747,0.064118,,,,,1,-1.974,1.2154,,-0.076085,-2.144603,-2.135899,-0.162202,0,735464267.6,United States of America,368,FALSE,2836,45.1,
2015-01-16,QPACU,,,4.584,,0.014758,14.1892,,,,,,,0.30474,2.383,1.0371,,-82.910866,0.05006,-0.055765,-8.980798,0,,United States of America,21000,FALSE,7389,10,
2015-01-15,ENTL,6.0831,6.4182,1.1571,-1.568705,0.743942,9.0215,-2.250283,-0.315881,,-0.270188,,-5.3899,0.771675,6.8816,2.181,,-0.466048,-0.257528,-0.297223,-0.31773,0,244497000,United States of America,280,TRUE,3841,19.26,
2014-12-18,BLCM,,5.9732,0.0091,-2383.564706,1,53.1414,-10.14873,,,,,-22.6246,1,104.7059,1.0217,,-0.453841,-32.493258,-47.171348,-0.438148,0,-133795561.6,United States of America,173,FALSE,2834,245.6,1.47
2014-12-12,AVOL,,60.9474,0.095,-0.212745,0.239518,0.5835,-0.296458,,0.064624,0.744955,,,1,0.1031,4.1796,,-7.90E-05,0.179223,0.168208,0.063575,0.000234,5974379984,Ireland,63,TRUE,7359,19.25,
2014-12-01,MPG,,,,,,,,,,,,,,,,,,,,,,0,Canada,,FALSE,1000,14.65270319,
2014-11-19,EYES,6.9357,4.7994,0.0789,,1,4.967,-0.187397,,,,,-7.5943,-0.047087,-6796,1.2441,,-1.174956,-6.248676,-10.359329,-1.016841,0,222424780,United States of America,123,FALSE,3845,136,1.35
2014-11-14,LMRK,,118.5812,0.0824,-1.785435,0,1.8719,0.346676,,0,,,-10.6995,1,0.3541,,,0.178928,0.605903,0.100632,,0,217559624.1,United States of America,35,TRUE,6519,10.68426713,
2014-11-13,SKYS,,,,,,,,,-0.071021,,,,1.067826,,,,,0.346292,-0.057976,,,,China,158,FALSE,4911,20.65,
2014-09-18,SKYS,,,,,,,,,-0.071021,,,,1.067826,,,,,0.346292,-0.057976,,,,China,158,FALSE,4911,20.65,
2014-11-10,XENE,,86.626,0.3998,,1,5.9458,0.264672,,0,-1.147058,,,1,-1.4489,1.4645,,0.028106,0.39147,0.458865,0.17887,0,-5756009.3,Canada,89,FALSE,2834,13.48,26.29
2014-11-04,XENE,,86.626,0.3998,,1,5.9458,0.264672,,0,-1.147058,,,1,-1.4489,1.4645,,0.028106,0.39147,0.458865,0.17887,0,-5756009.3,Canada,89,FALSE,2834,13.48,26.29
2014-11-06,JAGX,,,,,16.286137,1.0208,,,,,,,,,-4.7509,,-6.903581,,,1.045454,-0.839841,12099958.8,United States of America,40,FALSE,2834,22050,0.8001
2014-11-06,CHRS,,23.0842,0.2651,,0.921813,3.4594,-0.984123,,,-1.857144,,-11.5578,1,-0.3994,9.6274,,-0.465182,-2.079406,-2.802578,-1.305025,0.078794,-11181846.7,United States of America,232,FALSE,2836,12.75,12.29
2014-11-10,XENE,,86.626,0.3998,,1,5.9458,0.264672,,0,-1.147058,,,1,-1.4489,1.4645,,0.028106,0.39147,0.458865,0.17887,0,-5756009.3,Canada,89,FALSE,2834,13.48,26.29
2014-11-04,XENE,,86.626,0.3998,,1,5.9458,0.264672,,0,-1.147058,,,1,-1.4489,1.4645,,0.028106,0.39147,0.458865,0.17887,0,-5756009.3,Canada,89,FALSE,2834,13.48,26.29
2014-10-31,RTGN,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,
2014-10-29,SHLX,6.33,9.7965,0.5096,-0.050863,0.762575,4.1151,0.900356,,0.001341,0.896596,,-74.451,0.747103,0.855,1.0958,,0.046897,0.56652,0.594886,0.286346,0,991018083.5,United States of America,0,FALSE,4610,19.35227082,12.91
2014-10-22,ABCW,,,0.0485,-0.05134,0.943036,,1.266939,,0.000683,-1.083766,,-2.6975,,0.4458,9.7586,,0,,0.143698,0.064227,0.056964,,United States of America,,TRUE,6036,28.66,
2014-10-20,BOOT,6.6425,133.0307,1.3032,0.012143,0.613193,1.6797,0.508136,,0.38142,1.013522,,0.2021,0.334697,1.8205,2.7225,,0.076045,0.088,0.034096,0.096404,0.07662,480078000,United States of America,1300,FALSE,5661,19,98.26
2014-10-15,FWP,,,,,,,,,,,,,,,,,,,,,,,Denmark,14,FALSE,2834,24.32185942,5.155
2014-10-10,PLAY,4.1207,,0.8242,0.049837,0.376168,1.1363,0.233037,,0.335653,1.053698,,0.4854,0.80385,1.2293,4.4289,,0.102845,0.09891,0.010226,0.029517,0,1357702096,United States of America,16098,FALSE,5812,16.6538406,35.74
2014-10-09,OMAM,4.6725,,0.1294,0.261288,0.005315,9.8251,2.932432,,,1.226954,,23.3115,0.593487,0.234,3.2051,,-0.001647,-0.063618,-0.041465,-1.2,0,5522524108,United Kingdom,164,FALSE,6282,13.0215704,
2014-10-08,HDRAU,,,,,0.06677,0.1205,,,,,,,,,1.0544,,-0.013143,,,-0.705241,0,192555866,United States of America,640,FALSE,7372,9.93,
2014-10-06,ZAYO,,18.5423,0.2432,-0.296346,0.24655,1.4678,0.378412,0.22912,,0.641779,,-3.8527,1,0.3361,6.8053,,0.085651,0.125455,-0.115285,-0.12822,0.004254,10099604000,United States of America,3781,FALSE,4813,21.94,
2014-10-03,FMSA,9.538,7.8457,0.9698,0.073575,0.02409,3.247,0.399571,,0.312104,1.091516,,1.3835,0.372296,1.1856,-21.2114,,0.036172,0.229763,0.125786,5.507165,0.013431,2328844840,United States of America,744,TRUE,1400,16.55,
2014-10-02,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-09-19,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-08-15,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-10-02,AAC,,,,,,,,,,,,,,,,,,,,,,,United States of America,3,FALSE,6770,9.95,9.72
2014-09-10,AAC,,,,,,,,,,,,,,,,,,,,,,,United States of America,3,FALSE,6770,9.95,9.72
2014-10-01,ENFC,,,0.0378,-0.661385,0.590469,,3.776352,,0.270887,-0.017078,,-13.5186,,0.2378,12.0751,,0,,0.186004,0.055377,0,109653336.3,United States of America,282,FALSE,6036,12.6,
2018-06-28,STIM,3.971,10.6758,0.6768,,0.700356,8.4426,-0.566077,,,-2.585932,,-4.2963,0.764154,-12.7895,2.3801,,-0.276859,-0.375815,-0.45659,-0.339194,0,98955800,United States of America,191,FALSE,3841,25,3.45
2014-09-30,STIM,3.971,10.6758,0.6768,,0.700356,8.4426,-0.566077,,,-2.585932,,-4.2963,0.764154,-12.7895,2.3801,,-0.276859,-0.375815,-0.45659,-0.339194,0,98955800,United States of America,191,FALSE,3841,25,3.45
2014-09-29,NSIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,NSIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,CPPL,3.8627,4.2401,0.1454,,0.152274,0.9861,,,0.043133,,,,0.604971,0.1719,1.2092,,-0.359809,0.367998,0.398108,0.421295,0.006909,8138334814,United States of America,1388,TRUE,4922,25.63779125,
2014-09-29,NSIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,NSIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,GWGH,,,0.1019,-0.183136,0.073422,,-2.024843,0.542202,,0.283972,0.188678,,,0.1081,14.3787,,0.000412,,-0.195655,-0.266321,0.236632,267817042.5,United States of America,75,FALSE,6311,7.461363636,4.11
2014-08-22,GWGH,,,0.1019,-0.183136,0.073422,,-2.024843,0.542202,,0.283972,0.188678,,,0.1081,14.3787,,0.000412,,-0.195655,-0.266321,0.236632,267817042.5,United States of America,75,FALSE,6311,7.461363636,4.11
2014-07-11,GWGH,,,0.1019,-0.183136,0.073422,,-2.024843,0.542202,,0.283972,0.188678,,,0.1081,14.3787,,0.000412,,-0.195655,-0.266321,0.236632,267817042.5,United States of America,75,FALSE,6311,7.461363636,4.11
2014-09-25,CNNX,,3.5219,0.2375,-0.378013,0.478054,0.8722,1.125453,,0,0.4494,,,1,0.2676,1.1527,,0,0.49801,0.49801,0.220834,0,1224172892,United States of America,110,FALSE,4922,23.83706368,
2014-09-17,CNNX,,3.5219,0.2375,-0.378013,0.478054,0.8722,1.125453,,0,0.4494,,,1,0.2676,1.1527,,0,0.49801,0.49801,0.220834,0,1224172892,United States of America,110,FALSE,4922,23.83706368,
2014-09-24,MDLY,0.7773,,0.1804,-0.781709,-0.002039,0.3971,2.181376,,0.035146,-0.495062,,,0.859213,0.2073,1.4995,,0.210647,0.744614,0.480789,-33.820663,0.280481,935106424.8,United States of America,76,TRUE,6282,98.75724179,
2014-08-18,MDLY,0.7773,,0.1804,-0.781709,-0.002039,0.3971,2.181376,,0.035146,-0.495062,,,0.859213,0.2073,1.4995,,0.210647,0.744614,0.480789,-33.820663,0.280481,935106424.8,United States of America,76,TRUE,6282,98.75724179,
2014-09-24,PROS,,,0.3049,,0.681301,,,,0.199484,,,,,1.3735,6.6108,,-0.004464,,0.069404,0.139915,0,,United States of America,,FALSE,6331,16,
2014-09-04,PROS,,,0.3049,,0.681301,,,,0.199484,,,,,1.3735,6.6108,,-0.004464,,0.069404,0.139915,0,,United States of America,,FALSE,6331,16,
2014-09-24,TUSK,,,,,,,,,1.365312,,,,0.263777,,,,,0.060888,-0.007747,,,520760094.2,United States of America,2285,FALSE,1389,13.3593001,1.84
2014-09-24,CFG,,,0.039,-0.224279,0.626093,,1.568372,,0.317823,0.766616,,-16.8567,,0.1825,6.6299,,0,,0.17373,0.044893,0.223071,19106886862,United States of America,18100,FALSE,6022,17.36591386,51.61
2014-09-23,MOLG,,,,,,,,,,,,,,,,,,,,,,,Malaysia,,TRUE,7389,10.75,
2014-09-23,AVAL,,,,,,,,,0.370491,,,,,,,,,,0.19804,,,,Colombia,6910,FALSE,6029,9.396437986,5.51
2014-09-22,PESL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,USDP,2.9969,11.3802,0.2825,-0.321699,0.327424,2.3604,1.137578,,,0.658975,,-4.0025,0.525126,0.6013,6.2637,,0.198634,0.017923,-0.212699,-0.201021,0,164994850.9,United States of America,85,FALSE,4013,6.959145933,5.72
2014-10-02,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-09-19,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-08-15,W,8.062,193.4229,3.5087,,0.999728,2.0932,-46.938497,,,-2.08028,,,0.235868,-15.0205,2.1146,,-0.168117,-0.112047,-0.112285,-0.484711,0,589384700,United States of America,12124,FALSE,5961,36,148.86
2014-09-19,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-09-15,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-08-12,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-11-13,SKYS,,,,,,,,,-0.071021,,,,1.067826,,,,,0.346292,-0.057976,,,,China,158,FALSE,4911,20.65,
2014-09-18,SKYS,,,,,,,,,-0.071021,,,,1.067826,,,,,0.346292,-0.057976,,,,China,158,FALSE,4911,20.65,
2017-10-05,RYTM,,,,,1,22.4213,-0.321843,,,-0.521274,,,,,1.0788,,-0.138949,,,-0.232816,0,237484917.6,United States of America,,FALSE,2834,23.21,7.72
2014-09-17,RYTM,,,,,1,22.4213,-0.321843,,,-0.521274,,,,,1.0788,,-0.138949,,,-0.232816,0,237484917.6,United States of America,,FALSE,2834,23.21,7.72
2014-08-27,RYTM,,,,,1,22.4213,-0.321843,,,-0.521274,,,,,1.0788,,-0.138949,,,-0.232816,0,237484917.6,United States of America,,FALSE,2834,23.21,7.72
2014-09-25,CNNX,,3.5219,0.2375,-0.378013,0.478054,0.8722,1.125453,,0,0.4494,,,1,0.2676,1.1527,,0,0.49801,0.49801,0.220834,0,1224172892,United States of America,110,FALSE,4922,23.83706368,
2014-09-17,CNNX,,3.5219,0.2375,-0.378013,0.478054,0.8722,1.125453,,0,0.4494,,,1,0.2676,1.1527,,0,0.49801,0.49801,0.220834,0,1224172892,United States of America,110,FALSE,4922,23.83706368,
2014-09-16,TANH,11.5309,1.8145,0.8922,0.043923,0.826641,3.681,0.431041,,0.162451,,,4.9676,0.315149,1.0575,1.3296,,-0.049556,0.262222,0.224709,0.248087,0.12939,110815633,China,163,FALSE,2860,6,0.3227
2017-01-25,VEI,,,,,,,,,,,,,,,,,,,,,,1839685108,United States of America,,TRUE,1311,13.75,
2014-09-15,VEI,,,,,,,,,,,,,,,,,,,,,,1839685108,United States of America,,TRUE,1311,13.75,
2014-08-21,VEI,,,,,,,,,,,,,,,,,,,,,,1839685108,United States of America,,TRUE,1311,13.75,
2014-09-19,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-09-15,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-08-12,BABA,1.5054,,0.832,-0.184027,1.380768,3.5821,0.031415,,0.198478,-2.749748,,-3.013,0.687234,3.3849,1.8457,,0.075272,0.607186,0.638286,0.334674,0.009446,,,36446,FALSE,7389,92.7,119.14
2014-09-12,KLTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,CAPN,,,,,1.009156,6.4649,-3.40851,,,,,-1.0159,,,-0.2035,,0.410202,,,1.182991,-0.009156,-974969,United States of America,9,FALSE,3845,5.1,
2014-08-25,CAPN,,,,,1.009156,6.4649,-3.40851,,,,,-1.0159,,,-0.2035,,0.410202,,,1.182991,-0.009156,-974969,United States of America,9,FALSE,3845,5.1,
2014-09-11,TVPT,2.3832,11.9012,0.7184,0.103672,-0.169838,0.7423,0.66252,,0.294305,1.109155,,0.5329,0.38371,1.0833,-3.6264,,0.007936,0.074925,0.042502,-0.255742,0.026641,3774496246,United Kingdom,3700,FALSE,4700,16.19777369,
2014-09-10,RNAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-02,AAC,,,,,,,,,,,,,,,,,,,,,,,United States of America,3,FALSE,6770,9.95,9.72
